Année, Population, Aieux, Aieules
19238.0674,,,197
19244.4032,,,198
19247.9149,,,199
19260.0289,,,200
19262.1395,,,201
19263.9026,,,202
19266.2170,,,203
19282.1633,,,204
19288.2205,,,205
19289.8615,,,206
19295.1300,,,207
19295.4667,,,208
19296.3082,,,209
19308.5912,,,210
19311.4014,,,211
19321.2070,,,212
19323.8347,,,213
19330.1256,,,214
19330.2894,,,215
19333.1654,,,216
19341.2911,,,217
19341.8855,,,218
19347.1776,,,219
19352.8589,,,220
19354.9427,,,221
19357.7642,,,222
19358.7398,,,223
19364.2011,,,224
19365.4294,,,225
19371.9689,,,226
19372.4243,,,227
19374.1890,,,228
19376.3499,,,229
19378.2290,,,230
19379.5199,,,231
19381.9171,,,232
19383.4838,,,233
19386.1602,,,234
19387.5985,,,235
19388.1790,,,236
19389.1455,,,237
19389.3968,,,238
19393.3429,,,239
19394.8854,,,240
19395.6665,,,241
19401.5210,,,242
19401.6517,,,243
19404.5313,,,244
19405.0035,,,245
19407.0318,,,246
19407.1214,,,247
19412.3744,,,248
19413.4019,,,249
19414.6923,,,250
19415.1723,,,251
19421.9295,,,252
19427.6581,,,253
19429.0823,,,254
19429.6039,,,255
19431.9017,,,256
19432.4312,,,257
19432.6658,,,258
19433.5467,,,259
19434.6868,,,260
19438.4405,,,261
19438.9852,,,262
19439.0546,,,263
19446.3906,,,264
19446.7868,,,265
19453.7900,,,266
19454.2119,,,267
19456.5617,,,268
19460.7764,,,269
19461.1918,,,270
19464.4809,,,271
19464.4817,,,272
19465.5361,,,273
19466.5041,,,274
19468.0881,,,275
19475.3678,,,276
19476.6251,,,277
19477.2954,,,278
19479.1017,,,279
19479.4557,,,280
19480.8560,,,281
19481.1034,,,282
19481.2696,,,283
19482.0405,,,284
19485.5238,,,285
19486.0644,,,286
19486.7397,,,287
19486.9761,,,288
19487.1871,,,289
19487.6906,,,290
19490.2282,,,291
19491.2920,,,292
19493.3091,,,293
19496.0464,,,294
19497.6963,,,295
19498.0511,,,296
19499.6723,,,297
19501.7311,,,298
19502.0945,,,299
19502.4210,,,300
19502.4349,,,301
19503.3728,,,302
19508.0641,,,303
19508.2628,,,304
19512.1979,,,305
19512.6082,,,306
19512.8161,,,307
19513.0794,,,308
19513.3704,,,309
19513.9526,,,310
19515.1388,,,311
19516.7821,,,312
19517.2415,,,313
19521.3174,,,314
19523.6744,,,315
19527.7958,,,316
19528.8252,,,317
19532.2636,,,318
19534.5341,,,319
19536.8126,,,320
19538.7770,,,321
19539.0428,,,322
19542.2402,,,323
19542.3911,,,324
19542.8304,,,325
19542.9883,,,326
19543.8364,,,327
19544.1779,,,328
19544.3639,,,329
19545.1196,,,330
19545.6681,,,331
19546.7069,,,332
19548.5716,,,333
19550.6884,,,334
19551.3833,,,335
19551.9392,,,336
19552.1508,,,337
19554.6535,,,338
19556.1517,,,339
19557.1023,,,340
19557.6682,,,341
19559.9333,,,342
19560.5663,,,343
19561.0474,,,344
19563.4520,,,345
19563.7165,,,346
19564.4608,,,347
19566.3150,,,348
19568.5354,,,349
19570.1421,,,350
19570.2519,,,351
19570.3317,,,352
19571.1195,,,353
19572.3614,,,354
19573.4996,,,355
19577.8728,,,356
19578.1525,,,357
19578.5570,,,358
19582.2109,,,359
19582.9607,,,360
19584.0963,,,361
19585.3491,,,362
19586.4206,,,363
19587.0143,,,364
19591.8048,,,365
19592.5554,,,366
19592.7777,,,367
19595.3279,,,368
19596.0816,,,369
19596.6982,,,370
19607.0178,,,371
19610.2641,,,372
19610.6512,,,373
19611.0495,,,374
19611.1491,,,375
19612.2156,,,376
19613.1443,,,377
19613.6598,,,378
19614.4898,,,379
19615.7431,,,380
19618.7519,,,381
19621.4412,,,382
19622.0005,,,383
19622.8304,,,384
19624.2341,,,385
19625.1188,,,386
19625.2072,,,387
19626.0474,,,388
19626.3444,,,389
19628.2584,,,390
19629.3988,,,391
19631.4278,,,392
19634.0995,,,393
19638.0765,,,394
19638.1991,,,395
19639.0344,,,396
19639.7583,,,397
19640.5116,,,398
19644.7485,,,399
19645.1838,,,400
19645.7952,,,401
19646.7458,,,402
19647.3523,,,403
19647.3616,,,404
19648.0493,,,405
19648.1593,,,406
19648.5141,,,407
19649.0022,,,408
19649.1413,,,409
19649.3963,,,410
19649.4607,,,411
19651.7917,,,412
19652.1105,,,413
19652.1183,,,414
19653.5916,,,415
19653.7159,,,416
19654.5003,,,417
19655.0376,,,418
19655.3708,,,419
19655.5595,,,420
19655.5969,,,421
19656.3487,,,422
19656.3811,,,423
19657.9333,,,424
19657.9497,,,425
19658.2757,,,426
19658.7745,,,427
19660.9739,,,428
19664.2228,,,429
19664.3246,,,430
19664.4152,,,431
19664.4443,,,432
19664.9528,,,433
19667.3108,,,434
19670.2103,,,435
19671.1198,,,436
19671.1507,,,437
19672.7295,,,438
19673.8467,,,439
19674.0167,,,440
19674.2293,,,441
19674.4485,,,442
19674.4495,,,443
19675.6374,,,444
19677.1698,,,445
19679.3238,,,446
19679.4103,,,447
19680.5432,,,448
19681.2555,,,449
19681.2563,,,450
19681.3133,,,451
19681.6100,,,452
19681.6345,,,453
19682.1584,,,454
19682.6252,,,455
19682.8537,,,456
19683.3655,,,457
19683.6257,,,458
19684.6945,,,459
19685.6193,,,460
19686.2577,,,461
19686.8355,,,462
19687.4202,,,463
19687.6281,,,464
19688.2021,,,465
19689.7421,,,466
19690.3306,,,467
19694.6951,,,468
19695.1998,,,469
19695.3189,,,470
19695.5150,,,471
19696.1047,,,472
19697.6225,,,473
19698.4145,,,474
19698.6848,,,475
19699.4350,,,476
19700.4985,,,477
19700.6926,,,478
19701.1983,,,479
19701.2880,,,480
19701.8044,,,481
19702.1262,,,482
19703.2599,,,483
19703.3376,,,484
19703.8476,,,485
19704.2063,,,486
19705.0138,,,487
19705.0950,,,488
19705.1365,,,489
19705.5585,,,490
19710.1745,,,491
19710.6501,,,492
19711.9074,,,493
19712.4316,,,494
19712.7666,,,495
19712.9200,,,496
19713.0237,,,497
19713.0261,,,498
19713.2409,,,499
19713.8357,,,500
19714.3706,,,501
19714.5032,,,502
19716.1972,,,503
19716.2034,,,504
19716.3753,,,505
19716.6120,,,506
19717.2176,,,507
19718.1870,,,508
19718.8083,,,509
19719.3134,,,510
19720.0982,,,511
19720.8220,,,512
19720.8261,,,513
19720.9896,,,514
19722.4412,,,515
19722.6532,,,516
19723.4392,,,517
19724.4903,,,518
19724.8331,,,519
19724.8354,,,520
19724.8728,,,521
19725.1931,,,522
19725.6656,,,523
19725.7209,,,524
19726.0752,,,525
19726.8088,,,526
19727.3271,,,527
19727.4060,,,528
19727.6768,,,529
19727.7639,,,530
19728.5307,,,531
19731.2806,,,532
19731.7633,,,533
19733.1105,,,534
19733.3389,,,535
19733.7857,,,536
19734.1454,,,537
19734.9965,,,538
19735.0865,,,539
19735.0905,,,540
19735.3173,,,541
19735.8826,,,542
19736.1871,,,543
19736.4106,,,544
19736.6027,,,545
19736.6299,,,546
19736.6664,,,547
19736.7917,,,548
19737.1585,,,549
19737.3893,,,550
19738.5592,,,551
19738.6593,,,552
19739.6727,,,553
19739.7026,,,554
19740.3160,,,555
19740.3184,,,556
19741.2966,,,557
19741.5206,,,558
19741.8446,,,559
19741.9649,,,560
19742.9851,,,561
19743.4380,,,562
19743.8279,,,563
19743.8678,,,564
19744.2957,,,565
19744.4841,,,566
19744.5761,,,567
19744.6771,,,568
19744.6817,,,569
19745.0012,,,570
19745.1582,,,571
19745.4516,,,572
19746.0593,,,573
19748.5527,,,574
19749.1013,,,575
19749.5607,,,576
19749.6446,,,577
19750.8392,,,578
19751.7308,,,579
19753.1229,,,580
19753.6130,,,581
19753.7403,,,582
19754.9813,,,583
19756.7419,,,584
19756.8449,,,585
19756.9001,,,586
19757.0168,,,587
19757.6390,,,588
19757.8253,,,589
19757.9457,,,590
19758.9588,,,591
19759.3170,,,592
19759.7170,,,593
19760.1649,,,594
19760.2469,,,595
19760.2509,,,596
19760.3247,,,597
19760.9269,,,598
19760.9759,,,599
19761.4798,,,600
19762.2598,,,601
19762.4122,,,602
19762.4433,,,603
19762.5182,,,604
19763.5853,,,605
19764.2322,,,606
19765.0900,,,607
19765.3974,,,608
19765.7451,,,609
19765.9799,,,610
19766.0007,,,611
19766.1143,,,612
19766.1732,,,613
19766.6093,,,614
19766.6260,,,615
19767.0366,,,616
19767.8851,,,617
19769.5861,,,618
19769.9810,,,619
19770.8605,,,620
19772.8702,,,621
19773.0196,,,622
19773.5258,,,623
19774.3177,,,624
19774.5108,,,625
19774.7180,,,626
19775.0830,,,627
19775.1394,,,628
19775.5919,,,629
19776.4614,,,630
19777.2841,,,631
19777.7750,,,632
19777.8660,,,633
19778.4659,,,634
19778.4846,,,635
19779.8242,,,636
19780.0099,,,637
19780.2545,,,638
19780.6179,,,639
19780.6858,,,640
19781.4282,,,641
19781.9878,,,642
19782.5811,,,643
19782.6584,,,644
19782.7188,,,645
19782.8772,,,646
19783.1672,,,647
19783.2500,,,648
19783.2596,,,649
19783.2959,,,650
19783.9037,,,651
19784.9003,,,652
19785.1963,,,653
19785.3395,,,654
19785.4099,,,655
19786.0525,,,656
19786.5750,,,657
19786.6619,,,658
19787.6368,,,659
19787.8413,,,660
19788.3816,,,661
19788.9392,,,662
19789.5587,,,663
19789.7661,,,664
19790.6119,,,665
19790.6538,,,666
19791.9766,,,667
19792.6979,,,668
19792.9908,,,669
19795.1734,,,670
19795.4336,,,671
19795.5833,,,672
19796.6039,,,673
19796.8059,,,674
19796.9673,,,675
19797.6074,,,676
19797.6238,,,677
19797.6818,,,678
19797.6851,,,679
19798.2890,,,680
19798.5858,,,681
19798.7549,,,682
19798.7661,,,683
19798.9625,,,684
19799.0645,,,685
19799.4290,,,686
19799.5077,,,687
19800.6309,,,688
19800.9701,,,689
19801.9181,,,690
19802.1400,,,691
19802.6668,,,692
19802.8443,,,693
19804.3918,,,694
19804.6941,,,695
19804.7040,,,696
19804.7831,,,697
19805.0597,,,698
19805.5717,,,699
19806.0376,,,700
19806.1140,,,701
19806.5638,,,702
19806.5822,,,703
19806.9023,,,704
19807.6715,,,705
19808.3332,,,706
19808.8458,,,707
19809.0444,,,708
19809.1242,,,709
19809.3248,,,710
19809.3458,,,711
19809.3712,,,712
19809.4967,,,713
19810.5010,,,714
19812.2269,,,715
19813.1919,,,716
19813.2447,,,717
19813.3815,,,718
19813.8673,,,719
19815.1011,,,720
19816.5106,,,721
19816.7351,,,722
19817.0334,,,723
19817.1552,,,724
19817.2222,,,725
19817.2337,,,726
19817.3732,,,727
19817.4080,,,728
19817.4735,,,729
19817.6675,,,730
19818.2561,,,731
19818.3798,,,732
19820.1624,,,733
19820.3761,,,734
19820.4784,,,735
19820.7916,,,736
19820.8683,,,737
19821.5606,,,738
19823.1684,,,739
19823.2268,,,740
19823.7544,,,741
19824.2348,,,742
19824.2562,,,743
19825.2616,,,744
19825.5606,,,745
19825.5683,,,746
19826.0682,,,747
19826.0873,,,748
19826.1771,,,749
19826.3017,,,750
19827.2978,,,751
19827.3514,,,752
19828.1330,,,753
19828.3674,,,754
19828.6765,,,755
19828.7721,,,756
19829.0961,,,757
19829.1578,,,758
19829.4306,,,759
19830.0848,,,760
19830.7408,,,761
19830.8074,,,762
19831.0170,,,763
19831.5938,,,764
19832.0138,,,765
19832.1118,,,766
19832.2745,,,767
19832.2818,,,768
19832.2863,,,769
19832.3712,,,770
19832.9677,,,771
19833.2633,,,772
19833.5198,,,773
19833.5661,,,774
19833.6487,,,775
19833.9195,,,776
19833.9716,,,777
19834.3026,,,778
19834.3419,,,779
19834.4441,,,780
19834.4817,,,781
19834.7596,,,782
19835.3287,,,783
19835.6109,,,784
19835.6640,,,785
19835.9437,,,786
19836.0651,,,787
19836.1515,,,788
19836.4967,,,789
19836.4984,,,790
19836.6527,,,791
19836.9522,,,792
19837.1203,,,793
19837.2327,,,794
19837.6591,,,795
19837.9964,,,796
19838.5528,,,797
19838.6208,,,798
19838.8784,,,799
19839.0839,,,800
19839.1730,,,801
19839.4810,,,802
19839.8865,,,803
19839.9703,,,804
19840.1669,,,805
19840.6238,,,806
19840.6857,,,807
19840.7042,,,808
19840.8004,,,809
19840.8576,,,810
19840.8952,,,811
19841.5007,,,812
19841.5807,,,813
19842.1958,,,814
19842.4645,,,815
19842.6558,,,816
19842.8567,,,817
19842.8576,,,818
19842.9029,,,819
19843.3651,,,820
19843.7491,,,821
19843.8040,,,822
19843.9462,,,823
19844.1600,,,824
19844.6334,,,825
19845.1234,,,826
19845.2015,,,827
19845.6640,,,828
19845.7890,,,829
19845.8430,,,830
19845.8962,,,831
19846.1382,,,832
19847.1368,,,833
19847.1543,,,834
19847.2478,,,835
19847.4574,,,836
19847.4887,,,837
19847.6840,,,838
19848.4096,,,839
19848.8247,,,840
19849.0854,,,841
19849.0991,,,842
19849.4845,,,843
19849.5211,,,844
19850.0134,,,845
19850.0440,,,846
19850.4072,,,847
19850.8186,,,848
19850.8697,,,849
19850.9450,,,850
19851.1087,,,851
19851.4153,,,852
19851.4573,,,853
19851.4637,,,854
19851.6424,,,855
19851.7945,,,856
19851.8488,,,857
19852.2071,,,858
19852.6045,,,859
19852.6175,,,860
19853.1871,,,861
19853.6880,,,862
19853.8071,,,863
19853.8469,,,864
19854.1759,,,865
19854.3422,,,866
19854.5817,,,867
19854.6307,,,868
19854.7189,,,869
19854.8859,,,870
19855.0455,,,871
19855.4292,,,872
19855.4786,,,873
19855.5467,,,874
19855.6181,,,875
19855.8732,,,876
19856.1099,,,877
19856.2687,,,878
19856.3116,,,879
19856.7545,,,880
19856.7991,,,881
19856.8122,,,882
19857.0887,,,883
19857.1762,,,884
19858.0971,,,885
19858.1355,,,886
19858.4732,,,887
19858.5185,,,888
19858.5203,,,889
19858.6949,,,890
19859.0928,,,891
19859.2203,,,892
19859.5891,,,893
19859.6370,,,894
19859.8829,,,895
19859.9864,,,896
19860.5246,,,897
19860.6476,,,898
19860.6990,,,899
19860.7242,,,900
19861.0393,,,901
19861.0698,,,902
19861.2514,,,903
19861.3028,,,904
19861.4735,,,905
19861.4763,,,906
19861.4907,,,907
19862.0068,,,908
19862.0540,,,909
19862.2041,,,910
19862.6628,,,911
19862.8455,,,912
19862.8977,,,913
19863.0400,,,914
19863.4398,,,915
19864.5135,,,916
19864.5898,,,917
19864.6843,,,918
19864.7093,,,919
19864.9039,,,920
19865.1665,,,921
19865.3790,,,922
19865.4291,,,923
19865.4420,,,924
19865.6280,,,925
19865.6846,,,926
19865.7327,,,927
19865.8321,,,928
19866.1397,,,929
19866.1441,,,930
19866.4990,,,931
19866.7132,,,932
19866.8678,,,933
19867.0620,,,934
19867.1625,,,935
19867.1660,,,936
19867.3367,,,937
19867.5809,,,938
19867.8334,,,939
19867.9654,,,940
19868.0236,,,941
19868.4533,,,942
19868.5903,,,943
19868.8545,,,944
19868.8700,,,945
19869.2108,,,946
19869.4433,,,947
19869.5049,,,948
19869.6425,,,949
19869.6516,,,950
19869.7341,,,951
19869.7856,,,952
19870.0501,,,953
19870.8672,,,954
19870.9070,,,955
19871.2435,,,956
19871.5195,,,957
19871.6495,,,958
19871.7144,,,959
19871.7427,,,960
19871.7692,,,961
19872.0131,,,962
19872.1129,,,963
19872.2160,,,964
19872.5978,,,965
19872.6949,,,966
19873.1817,,,967
19873.2412,,,968
19873.3341,,,969
19873.4634,,,970
19873.6025,,,971
19873.6477,,,972
19873.6589,,,973
19873.8224,,,974
19873.8899,,,975
19874.0178,,,976
19874.0807,,,977
19874.2601,,,978
19874.5344,,,979
19874.6410,,,980
19874.7461,,,981
19875.2676,,,982
19875.3234,,,983
19875.3249,,,984
19875.3954,,,985
19875.4168,,,986
19875.4526,,,987
19875.6606,,,988
19875.9204,,,989
19876.2015,,,990
19876.3481,,,991
19876.5021,,,992
19876.8054,,,993
19876.8092,,,994
19877.0245,,,995
19877.0281,,,996
19877.1889,,,997
19877.2539,,,998
19877.3097,,,999
19877.5118,,,1000
19877.6546,,,1001
19878.0108,,,1002
19878.0612,,,1003
19878.1291,,,1004
19878.2688,,,1005
19878.4613,,,1006
19878.6034,,,1007
19879.4866,,,1008
19879.7106,,,1009
19879.7163,,,1010
19880.0958,,,1011
19880.1427,,,1012
19880.2528,,,1013
19880.8558,,,1014
19881.2103,,,1015
19881.2749,,,1016
19881.3013,,,1017
19881.7535,,,1018
19882.1241,,,1019
19882.6758,,,1020
19882.6930,,,1021
19882.7544,,,1022
19882.8178,,,1023
19882.9235,,,1024
19883.2369,,,1025
19883.2878,,,1026
19883.3004,,,1027
19883.5040,,,1028
19883.7139,,,1029
19883.7181,,,1030
19883.9385,,,1031
19884.1207,,,1032
19884.1792,,,1033
19884.4257,,,1034
19884.6422,,,1035
19884.6585,,,1036
19884.7004,,,1037
19884.7562,,,1038
19884.8514,,,1039
19884.8633,,,1040
19885.1237,,,1041
19885.1780,,,1042
19885.1821,,,1043
19885.2484,,,1044
19885.2548,,,1045
19885.2651,,,1046
19885.3958,,,1047
19885.6453,,,1048
19885.7258,,,1049
19885.7389,,,1050
19885.7882,,,1051
19885.8320,,,1052
19885.8589,,,1053
19885.9134,,,1054
19885.9574,,,1055
19885.9803,,,1056
19886.0141,,,1057
19886.1096,,,1058
19886.1681,,,1059
19886.3263,,,1060
19886.5211,,,1061
19886.5215,,,1062
19886.6761,,,1063
19886.7518,,,1064
19887.0560,,,1065
19887.0661,,,1066
19887.1149,,,1067
19887.1449,,,1068
19887.1744,,,1069
19887.3174,,,1070
19887.3740,,,1071
19887.4163,,,1072
19887.6651,,,1073
19887.7178,,,1074
19887.8470,,,1075
19887.9388,,,1076
19888.2828,,,1077
19888.3889,,,1078
19888.4117,,,1079
19888.5830,,,1080
19888.6493,,,1081
19888.8909,,,1082
19889.1067,,,1083
19889.1642,,,1084
19889.1742,,,1085
19889.1955,,,1086
19889.2796,,,1087
19889.2820,,,1088
19889.3029,,,1089
19889.3213,,,1090
19889.3732,,,1091
19889.4402,,,1092
19889.5568,,,1093
19889.5901,,,1094
19890.0072,,,1095
19890.3095,,,1096
19890.3763,,,1097
19890.4013,,,1098
19890.7670,,,1099
19890.8723,,,1100
19890.8755,,,1101
19891.0596,,,1102
19891.0617,,,1103
19891.3885,,,1104
19891.6535,,,1105
19891.7601,,,1106
19891.8776,,,1107
19891.8982,,,1108
19891.9042,,,1109
19892.0331,,,1110
19892.0557,,,1111
19892.3142,,,1112
19892.3281,,,1113
19892.4377,,,1114
19892.4767,,,1115
19892.5170,,,1116
19892.5507,,,1117
19892.5721,,,1118
19892.6685,,,1119
19892.7786,,,1120
19892.7884,,,1121
19892.7904,,,1122
19892.8322,,,1123
19892.9415,,,1124
19892.9956,,,1125
19893.0309,,,1126
19893.2740,,,1127
19893.3228,,,1128
19893.4519,,,1129
19893.4806,,,1130
19893.4822,,,1131
19893.5425,,,1132
19893.5591,,,1133
19893.6772,,,1134
19893.6899,,,1135
19893.7512,,,1136
19893.8601,,,1137
19894.3289,,,1138
19894.4573,,,1139
19894.4879,,,1140
19894.5514,,,1141
19894.8080,,,1142
19894.8277,,,1143
19894.8787,,,1144
19894.8912,,,1145
19894.9067,,,1146
19894.9217,,,1147
19894.9314,,,1148
19895.0431,,,1149
19895.0864,,,1150
19895.2037,,,1151
19895.3043,,,1152
19895.3224,,,1153
19895.4507,,,1154
19895.4853,,,1155
19895.5044,,,1156
19895.6512,,,1157
19895.6718,,,1158
19895.8107,,,1159
19895.8731,,,1160
19896.2372,,,1161
19896.3090,,,1162
19896.3371,,,1163
19896.4483,,,1164
19896.7330,,,1165
19896.8402,,,1166
19897.0682,,,1167
19897.4737,,,1168
19897.5166,,,1169
19897.8416,,,1170
19897.8796,,,1171
19897.8810,,,1172
19898.1988,,,1173
19898.3355,,,1174
19898.5231,,,1175
19898.5476,,,1176
19898.8419,,,1177
19898.9571,,,1178
19899.0323,,,1179
19899.0331,,,1180
19899.0879,,,1181
19899.2593,,,1182
19899.3455,,,1183
19899.3889,,,1184
19899.5104,,,1185
19899.5158,,,1186
19899.5976,,,1187
19899.6249,,,1188
19899.8014,,,1189
19899.8254,,,1190
19899.8691,,,1191
19900.1779,,,1192
19900.2617,,,1193
19900.3192,,,1194
19900.3340,,,1195
19900.3611,,,1196
19900.5484,,,1197
19900.5550,,,1198
19900.6906,,,1199
19900.8120,,,1200
19900.8134,,,1201
19900.8490,,,1202
19900.9445,,,1203
19901.1842,,,1204
19901.2486,,,1205
19901.3524,,,1206
19901.6592,,,1207
19901.6725,,,1208
19901.7666,,,1209
19901.9217,,,1210
19901.9614,,,1211
19902.0233,,,1212
19902.0295,,,1213
19902.0860,,,1214
19902.1772,,,1215
19902.2899,,,1216
19902.2939,,,1217
19902.3220,,,1218
19902.4514,,,1219
19902.5019,,,1220
19902.5110,,,1221
19902.6277,,,1222
19902.7032,,,1223
19902.7114,,,1224
19902.7381,,,1225
19902.8207,,,1226
19903.0047,,,1227
19903.0104,,,1228
19903.0259,,,1229
19903.1165,,,1230
19903.1915,,,1231
19903.4336,,,1232
19903.6032,,,1233
19903.6466,,,1234
19903.7550,,,1235
19903.8705,,,1236
19903.9006,,,1237
19903.9797,,,1238
19903.9815,,,1239
19904.1272,,,1240
19904.2780,,,1241
19904.2819,,,1242
19904.2940,,,1243
19904.3869,,,1244
19904.4435,,,1245
19904.5302,,,1246
19904.6682,,,1247
19904.6690,,,1248
19904.7663,,,1249
19904.9812,,,1250
19904.9977,,,1251
19905.2878,,,1252
19905.4788,,,1253
19905.7742,,,1254
19905.9983,,,1255
19906.1814,,,1256
19906.2060,,,1257
19906.2312,,,1258
19906.4186,,,1259
19906.6709,,,1260
19906.7169,,,1261
19906.7532,,,1262
19906.7681,,,1263
19906.7926,,,1264
19906.9319,,,1265
19906.9762,,,1266
19907.1168,,,1267
19907.2128,,,1268
19907.3884,,,1269
19907.4478,,,1270
19907.7383,,,1271
19907.9570,,,1272
19907.9834,,,1273
19908.0747,,,1274
19908.0882,,,1275
19908.4061,,,1276
19908.6386,,,1277
19908.7658,,,1278
19908.8865,,,1279
19908.9901,,,1280
19909.0097,,,1281
19909.1100,,,1282
19909.2291,,,1283
19909.3224,,,1284
19909.5098,,,1285
19909.5223,,,1286
19909.5247,,,1287
19909.5482,,,1288
19909.6060,,,1289
19909.6415,,,1290
19909.6846,,,1291
19909.7000,,,1292
19909.8014,,,1293
19909.8544,,,1294
19909.9214,,,1295
19910.0214,,,1296
19910.3207,,,1297
19910.5516,,,1298
19910.6924,,,1299
19910.6942,,,1300
19910.7338,,,1301
19910.9455,,,1302
19910.9932,,,1303
19911.0160,,,1304
19911.0498,,,1305
19911.0824,,,1306
19911.1056,,,1307
19911.1303,,,1308
19911.1536,,,1309
19911.1900,,,1310
19911.2863,,,1311
19911.5617,,,1312
19911.6736,,,1313
19911.6999,,,1314
19911.9247,,,1315
19911.9298,,,1316
19911.9449,,,1317
19912.0079,,,1318
19912.0218,,,1319
19912.0294,,,1320
19912.0399,,,1321
19912.1325,,,1322
19912.2705,,,1323
19912.3439,,,1324
19912.3854,,,1325
19912.4481,,,1326
19912.4994,,,1327
19912.5562,,,1328
19912.6117,,,1329
19912.6567,,,1330
19912.9698,,,1331
19913.2266,,,1332
19913.2391,,,1333
19913.3737,,,1334
19913.4587,,,1335
19913.5045,,,1336
19913.5102,,,1337
19913.5599,,,1338
19913.5918,,,1339
19913.6451,,,1340
19913.6548,,,1341
19913.9943,,,1342
19914.0687,,,1343
19914.0921,,,1344
19914.0977,,,1345
19914.3967,,,1346
19914.5005,,,1347
19914.5552,,,1348
19914.8263,,,1349
19914.8303,,,1350
19915.0511,,,1351
19915.0988,,,1352
19915.1492,,,1353
19915.1824,,,1354
19915.2082,,,1355
19915.3186,,,1356
19915.4349,,,1357
19915.4588,,,1358
19915.4643,,,1359
19915.5026,,,1360
19915.7581,,,1361
19915.9643,,,1362
19915.9861,,,1363
19916.0011,,,1364
19916.0595,,,1365
19916.0620,,,1366
19916.1133,,,1367
19916.1255,,,1368
19916.3285,,,1369
19916.3297,,,1370
19916.5176,,,1371
19916.6814,,,1372
19916.9091,,,1373
19916.9111,,,1374
19916.9658,,,1375
19917.1111,,,1376
19917.1609,,,1377
19917.2045,,,1378
19917.2116,,,1379
19917.2193,,,1380
19917.2409,,,1381
19917.4863,,,1382
19917.4919,,,1383
19917.5100,,,1384
19917.5175,,,1385
19917.6682,,,1386
19917.9956,,,1387
19918.0095,,,1388
19918.0101,,,1389
19918.1083,,,1390
19918.1580,,,1391
19918.1939,,,1392
19918.2054,,,1393
19918.3036,,,1394
19918.5619,,,1395
19918.6266,,,1396
19918.6670,,,1397
19918.8382,,,1398
19918.8575,,,1399
19919.0471,,,1400
19919.0997,,,1401
19919.1093,,,1402
19919.1968,,,1403
19919.2001,,,1404
19919.2420,,,1405
19919.2855,,,1406
19919.2915,,,1407
19919.4694,,,1408
19919.5751,,,1409
19919.6606,,,1410
19919.6650,,,1411
19919.6768,,,1412
19919.7346,,,1413
19919.7374,,,1414
19919.9602,,,1415
19920.0634,,,1416
19920.2642,,,1417
19920.2658,,,1418
19920.3640,,,1419
19920.4378,,,1420
19920.4752,,,1421
19920.5138,,,1422
19920.6371,,,1423
19920.7066,,,1424
19920.7887,,,1425
19920.7941,,,1426
19920.8138,,,1427
19920.8409,,,1428
19920.8808,,,1429
19921.0140,,,1430
19921.1113,,,1431
19921.1508,,,1432
19921.3413,,,1433
19921.3426,,,1434
19921.5299,,,1435
19921.6840,,,1436
19921.7405,,,1437
19921.7496,,,1438
19921.7852,,,1439
19921.8992,,,1440
19921.9019,,,1441
19922.0623,,,1442
19922.0634,,,1443
19922.1918,,,1444
19922.2666,,,1445
19922.2981,,,1446
19922.4151,,,1447
19922.4730,,,1448
19922.4777,,,1449
19922.6302,,,1450
19922.7023,,,1451
19922.9197,,,1452
19922.9925,,,1453
19923.2326,,,1454
19923.2644,,,1455
19923.2679,,,1456
19923.2752,,,1457
19923.3171,,,1458
19923.3327,,,1459
19923.4480,,,1460
19923.5475,,,1461
19923.6297,,,1462
19923.8545,,,1463
19924.0004,,,1464
19924.1157,,,1465
19924.1556,,,1466
19924.2054,,,1467
19924.2436,,,1468
19924.2652,,,1469
19924.2701,,,1470
19924.2740,,,1471
19924.4258,,,1472
19924.5492,,,1473
19924.5703,,,1474
19924.6832,,,1475
19924.8592,,,1476
19924.8695,,,1477
19924.9010,,,1478
19924.9431,,,1479
19925.0029,,,1480
19925.1794,,,1481
19925.2165,,,1482
19925.3597,,,1483
19925.3954,,,1484
19925.4576,,,1485
19925.5172,,,1486
19925.6148,,,1487
19925.6430,,,1488
19925.6748,,,1489
19925.7811,,,1490
19925.8856,,,1491
19925.9273,,,1492
19925.9489,,,1493
19925.9815,,,1494
19925.9999,,,1495
19926.0728,,,1496
19926.1131,,,1497
19926.1960,,,1498
19926.1981,,,1499
19926.2387,,,1500
19926.3162,,,1501
19926.4107,,,1502
19926.6336,,,1503
19926.6558,,,1504
19926.6628,,,1505
19926.7066,,,1506
19926.8282,,,1507
19926.8485,,,1508
19926.8634,,,1509
19926.8904,,,1510
19926.9585,,,1511
19926.9661,,,1512
19926.9738,,,1513
19926.9782,,,1514
19927.0024,,,1515
19927.0286,,,1516
19927.0996,,,1517
19927.1305,,,1518
19927.1409,,,1519
19927.4487,,,1520
19927.4712,,,1521
19927.5734,,,1522
19927.5981,,,1523
19927.6846,,,1524
19927.7464,,,1525
19927.7692,,,1526
19927.9190,,,1527
19927.9715,,,1528
19927.9897,,,1529
19928.0108,,,1530
19928.0794,,,1531
19928.0985,,,1532
19928.2161,,,1533
19928.2786,,,1534
19928.2836,,,1535
19928.2964,,,1536
19928.3732,,,1537
19928.4344,,,1538
19928.5150,,,1539
19928.5319,,,1540
